"variable" "ActDesc" "Subject" "Mean" "Std"
"tBodyAcc_correlation_X_Z" "STANDING" 10 -0.077508900146875 0.218937839419031
"tBodyAcc_correlation_X_Z" "STANDING" 28 -0.235092787378977 0.30939400831574
"tBodyAcc_correlation_X_Z" "STANDING" 29 -0.0770946730880233 0.259040328749279
"tBodyAcc_correlation_X_Z" "STANDING" 30 -0.21257253859235 0.206013004917641
"tBodyAcc_correlation_X_Z" "WALKING" 1 -0.140663320581729 0.276592215911662
"tBodyAcc_correlation_X_Z" "WALKING" 3 -0.2262186405 0.270476983166973
"tBodyAcc_correlation_X_Z" "WALKING" 5 -0.139099290978245 0.300158941810395
"tBodyAcc_correlation_X_Z" "WALKING" 6 -0.246513669849846 0.245237114878509
"tBodyAcc_correlation_X_Z" "WALKING" 7 -0.329067720718831 0.318668668043484
"tBodyAcc_correlation_X_Z" "WALKING" 8 -0.128375551416162 0.228946702965617
"tBodyAcc_correlation_X_Z" "WALKING_DOWNSTAIRS" 17 -0.177340985703245 0.410704120231469
"tBodyAcc_correlation_X_Z" "WALKING_DOWNSTAIRS" 19 -0.276953537871944 0.317986445652189
"tBodyAcc_correlation_X_Z" "WALKING_DOWNSTAIRS" 21 -0.258110348447868 0.410768281690896
"tBodyAcc_correlation_X_Z" "WALKING_DOWNSTAIRS" 22 -0.214654393968896 0.358676345852131
"tBodyAcc_correlation_X_Z" "WALKING_UPSTAIRS" 8 -0.257056733871429 0.329396697775448
"tBodyAcc_correlation_X_Z" "WALKING_UPSTAIRS" 11 0.00278705525886075 0.228702889939627
"tBodyAcc_correlation_X_Z" "WALKING_UPSTAIRS" 14 -0.257710360158204 0.440150303619517
"tBodyAcc_correlation_X_Z" "WALKING_UPSTAIRS" 15 -0.0471929603792988 0.319759455452807
"tBodyAcc_correlation_X_Z" "WALKING_UPSTAIRS" 16 -0.248864088613115 0.373814053044069
"tBodyAcc_correlation_X_Z" "WALKING_UPSTAIRS" 17 0.252356742 0.244319869647743
"tBodyAcc_correlation_Y_Z" "LAYING" 10 -0.0992548828313132 0.296657778214852
"tBodyAcc_correlation_Y_Z" "LAYING" 12 0.0797941473284375 0.338690733213031
"tBodyAcc_correlation_Y_Z" "LAYING" 13 0.155412659665443 0.427781778791614
"tBodyAcc_correlation_Y_Z" "LAYING" 18 0.126973451613294 0.288872493313082
"tBodyAcc_correlation_Y_Z" "LAYING" 20 0.13258042364339 0.362662444169446
"tBodyAcc_correlation_Y_Z" "LAYING" 24 0.084690275920105 0.349450602407393
"tBodyAcc_correlation_Y_Z" "SITTING" 22 0.442473032727273 0.0955381075748852
"tBodyAcc_correlation_Y_Z" "SITTING" 23 0.204291205108333 0.393914728473783
"tBodyAcc_correlation_Y_Z" "SITTING" 25 -0.0232163159468215 0.406744217355637
"tBodyAcc_correlation_Y_Z" "SITTING" 26 0.154561322995663 0.306280621184959
"tBodyAcc_correlation_Y_Z" "SITTING" 27 0.210613966874601 0.340872046851444
"tBodyAcc_correlation_Y_Z" "SITTING" 28 0.0762001535047088 0.371103576108887
"tBodyAcc_correlation_Y_Z" "STANDING" 2 0.194535818751225 0.321475987348242
"tBodyAcc_correlation_Y_Z" "STANDING" 4 0.0536488726544165 0.31806918477609
"tBodyAcc_correlation_Y_Z" "STANDING" 9 0.0212079795342013 0.369106164534365
"tBodyAcc_correlation_Y_Z" "STANDING" 10 0.172540671517708 0.326059579465151
"tBodyAcc_correlation_Y_Z" "STANDING" 28 -0.0349611787681818 0.386495739433343
"tBodyAcc_correlation_Y_Z" "STANDING" 29 0.183195123992471 0.312347520170594
"tBodyAcc_correlation_Y_Z" "STANDING" 30 -0.0731762491522977 0.342894823669159
"tBodyAcc_correlation_Y_Z" "WALKING" 1 0.196151041060519 0.298431924211764
"tBodyAcc_correlation_Y_Z" "WALKING" 3 0.156544326025806 0.366894375513652
"tBodyAcc_correlation_Y_Z" "WALKING" 5 0.183328842972351 0.30871027771849
"tBodyAcc_correlation_Y_Z" "WALKING" 6 0.112372982983877 0.30266172890756
"tBodyAcc_correlation_Y_Z" "WALKING" 7 0.282343572058539 0.443892513167705
"tBodyAcc_correlation_Y_Z" "WALKING" 8 0.0196009801434343 0.351930996154088
"tBodyAcc_correlation_Y_Z" "WALKING_DOWNSTAIRS" 17 0.0917981944280235 0.449512643457601
"tBodyAcc_correlation_Y_Z" "WALKING_DOWNSTAIRS" 19 0.152493066087278 0.309204093818252
"tBodyAcc_correlation_Y_Z" "WALKING_DOWNSTAIRS" 21 0.115715630752696 0.458259787757129
"tBodyAcc_correlation_Y_Z" "WALKING_DOWNSTAIRS" 22 0.166319831604248 0.381949487508856
"tBodyAcc_correlation_Y_Z" "WALKING_UPSTAIRS" 8 0.101266226908791 0.350353861901036
"tBodyAcc_correlation_Y_Z" "WALKING_UPSTAIRS" 11 -0.0545862478780538 0.280878255327646
"tBodyAcc_correlation_Y_Z" "WALKING_UPSTAIRS" 14 0.0473391719826626 0.410802349671994
"tBodyAcc_correlation_Y_Z" "WALKING_UPSTAIRS" 15 0.0030834033692988 0.360984434536617
"tBodyAcc_correlation_Y_Z" "WALKING_UPSTAIRS" 16 0.00311263326530057 0.512001919554927
"tBodyAcc_correlation_Y_Z" "WALKING_UPSTAIRS" 17 0.263125783931034 0.355457017408051
"tBodyAcc_energy_X" "LAYING" 10 -0.686417372651515 0.315194235067434
"tBodyAcc_energy_X" "LAYING" 12 -0.8171896486 0.221495967148658
"tBodyAcc_energy_X" "LAYING" 13 -0.854602793975535 0.175705533754203
"tBodyAcc_energy_X" "LAYING" 18 -0.900988244862638 0.110550928763092
"tBodyAcc_energy_X" "LAYING" 20 -0.819274287457626 0.232009415544034
"tBodyAcc_energy_X" "LAYING" 24 -0.882689745144357 0.153892872471406
"tBodyAcc_energy_X" "SITTING" 22 -0.415217073181818 0.0838038592056593
"tBodyAcc_energy_X" "SITTING" 23 -0.840279555026882 0.211512749126959
"tBodyAcc_energy_X" "SITTING" 25 -0.916698509657702 0.103650838479908
"tBodyAcc_energy_X" "SITTING" 26 -0.826882133234693 0.24527761666168
"tBodyAcc_energy_X" "SITTING" 27 -0.852123322577128 0.228920514360527
"tBodyAcc_energy_X" "SITTING" 28 -0.872783088592233 0.19147223093493
"tBodyAcc_energy_X" "STANDING" 2 -0.840523072980133 0.204106697466021
"tBodyAcc_energy_X" "STANDING" 4 -0.840810465018927 0.201325094434492
"tBodyAcc_energy_X" "STANDING" 9 -0.799754281774305 0.260217807391098
"tBodyAcc_energy_X" "STANDING" 10 -0.943854673541666 0.11428434082442
"tBodyAcc_energy_X" "STANDING" 28 -0.816348327056818 0.256640616618007
"tBodyAcc_energy_X" "STANDING" 29 -0.790598090851745 0.261304674029924
"tBodyAcc_energy_X" "STANDING" 30 -0.851236944989556 0.182600853893492
"tBodyAcc_energy_X" "WALKING" 1 -0.817833275504323 0.188210851403882
"tBodyAcc_energy_X" "WALKING" 3 -0.85568299601173 0.178297024237789
"tBodyAcc_energy_X" "WALKING" 5 -0.751051251327152 0.309141821499326
"tBodyAcc_energy_X" "WALKING" 6 -0.738697140396308 0.34156040694241
"tBodyAcc_energy_X" "WALKING" 7 -0.823076146071428 0.219615454051931
"tBodyAcc_energy_X" "WALKING" 8 -0.901104938383839 0.155024032907199
"tBodyAcc_energy_X" "WALKING_DOWNSTAIRS" 17 -0.797348161651918 0.263605052692294
"tBodyAcc_energy_X" "WALKING_DOWNSTAIRS" 19 -0.744766068483334 0.433640465403705
"tBodyAcc_energy_X" "WALKING_DOWNSTAIRS" 21 -0.849603949561274 0.247862612093133
"tBodyAcc_energy_X" "WALKING_DOWNSTAIRS" 22 -0.771892937601672 0.336064706625354
"tBodyAcc_energy_X" "WALKING_UPSTAIRS" 8 -0.769714771318681 0.226313992638355
"tBodyAcc_energy_X" "WALKING_UPSTAIRS" 11 -0.821838707784811 0.23297091489906
"tBodyAcc_energy_X" "WALKING_UPSTAIRS" 14 -0.847234912321981 0.189896520016703
"tBodyAcc_energy_X" "WALKING_UPSTAIRS" 15 -0.763841334589024 0.342271297828271
"tBodyAcc_energy_X" "WALKING_UPSTAIRS" 16 -0.853206531410655 0.25071450447965
"tBodyAcc_energy_X" "WALKING_UPSTAIRS" 17 -0.999947914137931 7.26123139654164e-05
"tBodyAcc_energy_Y" "LAYING" 10 -0.884350468737374 0.103187890600269
"tBodyAcc_energy_Y" "LAYING" 12 -0.91194764996875 0.113976142262817
"tBodyAcc_energy_Y" "LAYING" 13 -0.883344728165137 0.136286548128276
"tBodyAcc_energy_Y" "LAYING" 18 -0.945209675164835 0.0601300041806836
"tBodyAcc_energy_Y" "LAYING" 20 -0.83143573138418 0.218978509427789
"tBodyAcc_energy_Y" "LAYING" 24 -0.930897979947505 0.0774611891147317
"tBodyAcc_energy_Y" "SITTING" 22 -0.707722361363636 0.0601974905522174
"tBodyAcc_energy_Y" "SITTING" 23 -0.909709103306451 0.106343599332039
"tBodyAcc_energy_Y" "SITTING" 25 -0.897554360114915 0.187517826033254
"tBodyAcc_energy_Y" "SITTING" 26 -0.92565104497449 0.0895011342919565
"tBodyAcc_energy_Y" "SITTING" 27 -0.939170392446808 0.0755501283423459
"tBodyAcc_energy_Y" "SITTING" 28 -0.937402557378641 0.0801708280255435
"tBodyAcc_energy_Y" "STANDING" 2 -0.87955761165563 0.130224474615513
"tBodyAcc_energy_Y" "STANDING" 4 -0.917417242365932 0.0842891738101024
"tBodyAcc_energy_Y" "STANDING" 9 -0.938426428159722 0.0654304683601899
"tBodyAcc_energy_Y" "STANDING" 10 -0.946122092916667 0.101748506304855
"tBodyAcc_energy_Y" "STANDING" 28 -0.910104156761363 0.11744962711767
"tBodyAcc_energy_Y" "STANDING" 29 -0.931082133808139 0.0820654480008732
"tBodyAcc_energy_Y" "STANDING" 30 -0.918447016501306 0.0837246770002859
"tBodyAcc_energy_Y" "WALKING" 1 -0.868582888263401 0.124591881029554
"tBodyAcc_energy_Y" "WALKING" 3 -0.904452012463344 0.0997537946641963
"tBodyAcc_energy_Y" "WALKING" 5 -0.8737868052649 0.130289493484946
"tBodyAcc_energy_Y" "WALKING" 6 -0.854093671384615 0.15649738632898
"tBodyAcc_energy_Y" "WALKING" 7 -0.926625718928572 0.0845727916610265
"tBodyAcc_energy_Y" "WALKING" 8 -0.893142263636364 0.158797325784949
"tBodyAcc_energy_Y" "WALKING_DOWNSTAIRS" 17 -0.913367601415929 0.0965406991603499
"tBodyAcc_energy_Y" "WALKING_DOWNSTAIRS" 19 -0.880265725583333 0.170331461799839
"tBodyAcc_energy_Y" "WALKING_DOWNSTAIRS" 21 -0.907081647156863 0.130611761057046
"tBodyAcc_energy_Y" "WALKING_DOWNSTAIRS" 22 -0.901740704147157 0.134509329340596
"tBodyAcc_energy_Y" "WALKING_UPSTAIRS" 8 -0.800186713901098 0.190432159103953
"tBodyAcc_energy_Y" "WALKING_UPSTAIRS" 11 -0.905603043797469 0.0976657491217132
"tBodyAcc_energy_Y" "WALKING_UPSTAIRS" 14 -0.85667227120743 0.16100807791816
"tBodyAcc_energy_Y" "WALKING_UPSTAIRS" 15 -0.891448011463415 0.126537415567863
"tBodyAcc_energy_Y" "WALKING_UPSTAIRS" 16 -0.9479066965847 0.0640336603176768
"tBodyAcc_energy_Y" "WALKING_UPSTAIRS" 17 -0.999686938275862 0.000422696153511479
"tBodyAcc_energy_Z" "LAYING" 10 -0.812893051515152 0.181988833434742
"tBodyAcc_energy_Z" "LAYING" 12 -0.921843481937501 0.0902102082375007
"tBodyAcc_energy_Z" "LAYING" 13 -0.847931425370031 0.175938398406986
"tBodyAcc_energy_Z" "LAYING" 18 -0.915424795961538 0.100202284136225
"tBodyAcc_energy_Z" "LAYING" 20 -0.87453697940678 0.150380984648578
"tBodyAcc_energy_Z" "LAYING" 24 -0.880900483622048 0.133984182381753
"tBodyAcc_energy_Z" "SITTING" 22 -0.623692598636364 0.0754767220117475
"tBodyAcc_energy_Z" "SITTING" 23 -0.722226114682795 0.31611836974801
"tBodyAcc_energy_Z" "SITTING" 25 -0.869200070105134 0.213206824884658
"tBodyAcc_energy_Z" "SITTING" 26 -0.912693534974489 0.104200830560445
"tBodyAcc_energy_Z" "SITTING" 27 -0.895213520611702 0.131108259221873
"tBodyAcc_energy_Z" "SITTING" 28 -0.920373880145631 0.0977101457404742
"tBodyAcc_energy_Z" "STANDING" 2 -0.847662263278145 0.192400813878607
"tBodyAcc_energy_Z" "STANDING" 4 -0.929176947129337 0.0796299213672891
"tBodyAcc_energy_Z" "STANDING" 9 -0.797355263545139 0.230518359899846
"tBodyAcc_energy_Z" "STANDING" 10 -0.959754806666667 0.0915521477174011
"tBodyAcc_energy_Z" "STANDING" 28 -0.892466838181818 0.12704656920819
"tBodyAcc_energy_Z" "STANDING" 29 -0.840475895034884 0.207042738741175
"tBodyAcc_energy_Z" "STANDING" 30 -0.806971026292428 0.204216889962813
"tBodyAcc_energy_Z" "WALKING" 1 -0.810084107060519 0.183771281811507
"tBodyAcc_energy_Z" "WALKING" 3 -0.901595177214076 0.10272018404379
"tBodyAcc_energy_Z" "WALKING" 5 -0.901031949735099 0.0990163849894743
"tBodyAcc_energy_Z" "WALKING" 6 -0.908105173538462 0.116227958871579
"tBodyAcc_energy_Z" "WALKING" 7 -0.755711185061688 0.267611100190052
"tBodyAcc_energy_Z" "WALKING" 8 -0.925829394343434 0.125970913462084
"tBodyAcc_energy_Z" "WALKING_DOWNSTAIRS" 17 -0.873586662359882 0.154148904283098
"tBodyAcc_energy_Z" "WALKING_DOWNSTAIRS" 19 -0.852924589855556 0.234689803950414
"tBodyAcc_energy_Z" "WALKING_DOWNSTAIRS" 21 -0.880014883970588 0.163446871428925
"tBodyAcc_energy_Z" "WALKING_DOWNSTAIRS" 22 -0.901562110702342 0.132712939687069
"tBodyAcc_energy_Z" "WALKING_UPSTAIRS" 8 -0.678323234813187 0.300873196234483
"tBodyAcc_energy_Z" "WALKING_UPSTAIRS" 11 -0.899169560537975 0.116181796290784
"tBodyAcc_energy_Z" "WALKING_UPSTAIRS" 14 -0.568491715047679 0.493627748119082
"tBodyAcc_energy_Z" "WALKING_UPSTAIRS" 15 -0.918068015304878 0.102745540526178
"tBodyAcc_energy_Z" "WALKING_UPSTAIRS" 16 -0.840819394371585 0.1974515095074
"tBodyAcc_energy_Z" "WALKING_UPSTAIRS" 17 -0.999031189655172 0.0026645465470152
"tBodyAcc_entropy_X" "LAYING" 10 0.0817300352242424 0.454101007020842
"tBodyAcc_entropy_X" "LAYING" 12 -0.097562542723125 0.377240428385591
"tBodyAcc_entropy_X" "LAYING" 13 -0.0812983310917431 0.491509651439794
"tBodyAcc_entropy_X" "LAYING" 18 -0.206287057792473 0.405681957195007
"tBodyAcc_entropy_X" "LAYING" 20 -0.118262311734096 0.499499519402085
"tBodyAcc_entropy_X" "LAYING" 24 -0.114923738171916 0.429687658222624
"tBodyAcc_entropy_X" "SITTING" 22 0.549814457727273 0.091535792227002
"tBodyAcc_entropy_X" "SITTING" 23 -0.0394406543612904 0.472803758075274
"tBodyAcc_entropy_X" "SITTING" 25 -0.0573342609784842 0.507528234029686
"tBodyAcc_entropy_X" "SITTING" 26 -0.145268089584184 0.510177840591513
"tBodyAcc_entropy_X" "SITTING" 27 -0.183444709376596 0.479281552105315
"tBodyAcc_entropy_X" "SITTING" 28 -0.111485328567961 0.363995580543333
"tBodyAcc_entropy_X" "STANDING" 2 -0.127386847614901 0.420633080302101
"tBodyAcc_entropy_X" "STANDING" 4 -0.00418693194416399 0.4504387113022
"tBodyAcc_entropy_X" "STANDING" 9 -0.0096950164291667 0.381606239997064
"tBodyAcc_entropy_X" "STANDING" 10 -0.324633903114583 0.471512939668805
"tBodyAcc_entropy_X" "STANDING" 28 -0.102577887184545 0.411100969067722
"tBodyAcc_entropy_X" "STANDING" 29 -0.194941305470639 0.487019954218517
"tBodyAcc_entropy_X" "STANDING" 30 -0.12024571467128 0.392402090061965
"tBodyAcc_entropy_X" "WALKING" 1 -0.0365021560682997 0.487448101765928
"tBodyAcc_entropy_X" "WALKING" 3 -0.0680340080715542 0.467303813234946
"tBodyAcc_entropy_X" "WALKING" 5 -0.00858310340976824 0.444016603364454
"tBodyAcc_entropy_X" "WALKING" 6 -0.070747069604923 0.415163376876834
"tBodyAcc_entropy_X" "WALKING" 7 -0.0872278932733766 0.323046130090302
"tBodyAcc_entropy_X" "WALKING" 8 -0.270460245777778 0.50081039714229
"tBodyAcc_entropy_X" "WALKING_DOWNSTAIRS" 17 -0.141271279386431 0.543047235244284
"tBodyAcc_entropy_X" "WALKING_DOWNSTAIRS" 19 -0.118431005405278 0.474228838085548
"tBodyAcc_entropy_X" "WALKING_DOWNSTAIRS" 21 -0.134754615625 0.444726449471591
"tBodyAcc_entropy_X" "WALKING_DOWNSTAIRS" 22 -0.100861650949164 0.517668047659753
"tBodyAcc_entropy_X" "WALKING_UPSTAIRS" 8 0.0417321814010989 0.469619823501578
"tBodyAcc_entropy_X" "WALKING_UPSTAIRS" 11 -0.112632382253165 0.48725072521075
"tBodyAcc_entropy_X" "WALKING_UPSTAIRS" 14 -0.0285057028693809 0.38551977689125
"tBodyAcc_entropy_X" "WALKING_UPSTAIRS" 15 -0.132027795246951 0.508739612184009
"tBodyAcc_entropy_X" "WALKING_UPSTAIRS" 16 -0.165228313152186 0.477995303705041
"tBodyAcc_entropy_X" "WALKING_UPSTAIRS" 17 -0.668377066551724 0.154670095405956
"tBodyAcc_entropy_Y" "LAYING" 10 -0.0612228451126263 0.377962081384199
"tBodyAcc_entropy_Y" "LAYING" 12 -0.0882722758028125 0.415301582320587
"tBodyAcc_entropy_Y" "LAYING" 13 -0.0847419924954128 0.429852565918113
"tBodyAcc_entropy_Y" "LAYING" 18 -0.165304166396703 0.410346643838753
"tBodyAcc_entropy_Y" "LAYING" 20 -0.0815963806985876 0.446682046943042
"tBodyAcc_entropy_Y" "LAYING" 24 -0.121335075597113 0.43002509450012
"tBodyAcc_entropy_Y" "SITTING" 22 0.31576141 0.100582289884975
"tBodyAcc_entropy_Y" "SITTING" 23 -0.203009979691398 0.441545331900499
"tBodyAcc_entropy_Y" "SITTING" 25 -0.0840204392860636 0.439967861646912
"tBodyAcc_entropy_Y" "SITTING" 26 -0.224598638630102 0.469258933403326
"tBodyAcc_entropy_Y" "SITTING" 27 -0.247560552707447 0.43114776619871
"tBodyAcc_entropy_Y" "SITTING" 28 -0.127963848087379 0.384393080023809
"tBodyAcc_entropy_Y" "STANDING" 2 -0.0804409115324504 0.481136294046062
"tBodyAcc_entropy_Y" "STANDING" 4 -0.0487525091955835 0.40553319252959
"tBodyAcc_entropy_Y" "STANDING" 9 -0.120812229065972 0.350558229709651
"tBodyAcc_entropy_Y" "STANDING" 10 -0.3555319528125 0.429845190214607
"tBodyAcc_entropy_Y" "STANDING" 28 -0.123374784085227 0.3749221582496
"tBodyAcc_entropy_Y" "STANDING" 29 -0.246221839450581 0.417227834845384
"tBodyAcc_entropy_Y" "STANDING" 30 -0.116427736583812 0.40189571112257
"tBodyAcc_entropy_Y" "WALKING" 1 0.0119978297463977 0.491723444059627
"tBodyAcc_entropy_Y" "WALKING" 3 -0.0593208162140762 0.430168267232135
"tBodyAcc_entropy_Y" "WALKING" 5 -0.0468653791225166 0.407182016846658
"tBodyAcc_entropy_Y" "WALKING" 6 -0.018995227391077 0.416353212357808
"tBodyAcc_entropy_Y" "WALKING" 7 -0.0760876246292208 0.408468987060446
"tBodyAcc_entropy_Y" "WALKING" 8 -0.254302853979798 0.441013562103424
"tBodyAcc_entropy_Y" "WALKING_DOWNSTAIRS" 17 -0.176081686447788 0.450851550350794
"tBodyAcc_entropy_Y" "WALKING_DOWNSTAIRS" 19 -0.211392880520556 0.425422409630259
"tBodyAcc_entropy_Y" "WALKING_DOWNSTAIRS" 21 -0.193243864970588 0.418194654489149
"tBodyAcc_entropy_Y" "WALKING_DOWNSTAIRS" 22 -0.165031142689231 0.450209640371389
"tBodyAcc_entropy_Y" "WALKING_UPSTAIRS" 8 -0.0700771613054945 0.423375138226534
"tBodyAcc_entropy_Y" "WALKING_UPSTAIRS" 11 -0.0849786194683544 0.459506996839479
"tBodyAcc_entropy_Y" "WALKING_UPSTAIRS" 14 -0.0801001070993809 0.379815075964198
"tBodyAcc_entropy_Y" "WALKING_UPSTAIRS" 15 -0.133959958729573 0.472242042236236
"tBodyAcc_entropy_Y" "WALKING_UPSTAIRS" 16 -0.210632770235519 0.409339883620019
"tBodyAcc_entropy_Y" "WALKING_UPSTAIRS" 17 -0.592813372758621 0.191905277729685
"tBodyAcc_entropy_Z" "LAYING" 10 -0.139528132724242 0.304304809993428
"tBodyAcc_entropy_Z" "LAYING" 12 -0.1062603179825 0.362049474698205
"tBodyAcc_entropy_Z" "LAYING" 13 -0.114948504703364 0.38694902139452
"tBodyAcc_entropy_Z" "LAYING" 18 -0.210904190587912 0.359869613398188
"tBodyAcc_entropy_Z" "LAYING" 20 -0.14017563070339 0.359138138502984
"tBodyAcc_entropy_Z" "LAYING" 24 -0.117546581632546 0.363891916073925
"tBodyAcc_entropy_Z" "SITTING" 22 0.118613791041364 0.103401058350159
"tBodyAcc_entropy_Z" "SITTING" 23 -0.0825602672588708 0.408380692082196
"tBodyAcc_entropy_Z" "SITTING" 25 -0.172080605138386 0.385433419928309
"tBodyAcc_entropy_Z" "SITTING" 26 -0.224778347609694 0.385811950932756
"tBodyAcc_entropy_Z" "SITTING" 27 -0.194224097832447 0.40700372165392
"tBodyAcc_entropy_Z" "SITTING" 28 -0.124696198462621 0.342896948768869
"tBodyAcc_entropy_Z" "STANDING" 2 -0.143932743263212 0.367875305637328
"tBodyAcc_entropy_Z" "STANDING" 4 -0.194791147813322 0.294669133981128
"tBodyAcc_entropy_Z" "STANDING" 9 -0.022629749764236 0.364562173398772
"tBodyAcc_entropy_Z" "STANDING" 10 -0.399777681025 0.301242662493186
"tBodyAcc_entropy_Z" "STANDING" 28 -0.109582775181818 0.36768660794176
"tBodyAcc_entropy_Z" "STANDING" 29 -0.28144684211016 0.324159426660618
"tBodyAcc_entropy_Z" "STANDING" 30 -0.155448142790601 0.337032242524034
"tBodyAcc_entropy_Z" "WALKING" 1 -0.183984055858386 0.356849463873791
"tBodyAcc_entropy_Z" "WALKING" 3 -0.11482503892522 0.336838074600562
"tBodyAcc_entropy_Z" "WALKING" 5 -0.112474167952848 0.330345828718707
"tBodyAcc_entropy_Z" "WALKING" 6 -0.152465731317538 0.323922243421374
"tBodyAcc_entropy_Z" "WALKING" 7 -0.00951123045974029 0.398238623085906
"tBodyAcc_entropy_Z" "WALKING" 8 -0.327301232876768 0.316414174825689
"tBodyAcc_entropy_Z" "WALKING_DOWNSTAIRS" 17 -0.182328880017094 0.395194820009475
"tBodyAcc_entropy_Z" "WALKING_DOWNSTAIRS" 19 -0.233939375780278 0.365204421722313
"tBodyAcc_entropy_Z" "WALKING_DOWNSTAIRS" 21 -0.168657730206617 0.385972530541059
"tBodyAcc_entropy_Z" "WALKING_DOWNSTAIRS" 22 -0.220672988377592 0.346905818021091
"tBodyAcc_entropy_Z" "WALKING_UPSTAIRS" 8 -0.0438795565961538 0.359923761839742
"tBodyAcc_entropy_Z" "WALKING_UPSTAIRS" 11 -0.230991927713275 0.320285166211626
"tBodyAcc_entropy_Z" "WALKING_UPSTAIRS" 14 -0.0604045638811144 0.364070360052994
"tBodyAcc_entropy_Z" "WALKING_UPSTAIRS" 15 -0.239040953642988 0.329869445387124
"tBodyAcc_entropy_Z" "WALKING_UPSTAIRS" 16 -0.126177787084973 0.414179059136231
"tBodyAcc_entropy_Z" "WALKING_UPSTAIRS" 17 -0.57337305 0.161437091162479
"tBodyAcc_iqr_X" "LAYING" 10 -0.499925527551364 0.430090293722146
"tBodyAcc_iqr_X" "LAYING" 12 -0.67988949890625 0.341339944205162
"tBodyAcc_iqr_X" "LAYING" 13 -0.696128173366973 0.316622210059201
"tBodyAcc_iqr_X" "LAYING" 18 -0.781227643434065 0.23237890507113
"tBodyAcc_iqr_X" "LAYING" 20 -0.680399886714972 0.372047564850577
"tBodyAcc_iqr_X" "LAYING" 24 -0.754116530997375 0.2708902814637
"tBodyAcc_iqr_X" "SITTING" 22 0.00939412756818182 0.10314767300247
"tBodyAcc_iqr_X" "SITTING" 23 -0.711366844793011 0.316546753101655
"tBodyAcc_iqr_X" "SITTING" 25 -0.773595532440098 0.233357682119476
"tBodyAcc_iqr_X" "SITTING" 26 -0.725835064103954 0.335980819922228
"tBodyAcc_iqr_X" "SITTING" 27 -0.7219792355875 0.357328255051627
"tBodyAcc_iqr_X" "SITTING" 28 -0.750332645521602 0.315801262981149
"tBodyAcc_iqr_X" "STANDING" 2 -0.722562962036424 0.275914671687306
"tBodyAcc_iqr_X" "STANDING" 4 -0.689997581707256 0.327030373361322
"tBodyAcc_iqr_X" "STANDING" 9 -0.656786396252188 0.338937068107396
"tBodyAcc_iqr_X" "STANDING" 10 -0.8702643496875 0.240908297632905
"tBodyAcc_iqr_X" "STANDING" 28 -0.674768614823864 0.387651851056198
"tBodyAcc_iqr_X" "STANDING" 29 -0.67518873352157 0.375240272444142
"tBodyAcc_iqr_X" "STANDING" 30 -0.732005606851175 0.282045425506155
"tBodyAcc_iqr_X" "WALKING" 1 -0.644456855585015 0.310669529662827
"tBodyAcc_iqr_X" "WALKING" 3 -0.71944585058651 0.290771565613875
"tBodyAcc_iqr_X" "WALKING" 5 -0.593892349048675 0.421112593343712
"tBodyAcc_iqr_X" "WALKING" 6 -0.616390698625846 0.425915939545629
"tBodyAcc_iqr_X" "WALKING" 7 -0.67111344946526 0.32178325852768
"tBodyAcc_iqr_X" "WALKING" 8 -0.786212846868687 0.312607304046011
"tBodyAcc_iqr_X" "WALKING_DOWNSTAIRS" 17 -0.642009231448672 0.400390092172517
"tBodyAcc_iqr_X" "WALKING_DOWNSTAIRS" 19 -0.624392172340556 0.531028187542401
"tBodyAcc_iqr_X" "WALKING_DOWNSTAIRS" 21 -0.73264352098799 0.356915046582958
"tBodyAcc_iqr_X" "WALKING_DOWNSTAIRS" 22 -0.620304956136455 0.51058116825029
"tBodyAcc_iqr_X" "WALKING_UPSTAIRS" 8 -0.580304147146154 0.370863220072043
"tBodyAcc_iqr_X" "WALKING_UPSTAIRS" 11 -0.664000408597152 0.370055688824798
"tBodyAcc_iqr_X" "WALKING_UPSTAIRS" 14 -0.717554133157895 0.277332719527366
"tBodyAcc_iqr_X" "WALKING_UPSTAIRS" 15 -0.653389762410366 0.422277974788303
"tBodyAcc_iqr_X" "WALKING_UPSTAIRS" 16 -0.705313738769864 0.382296725861552
"tBodyAcc_iqr_X" "WALKING_UPSTAIRS" 17 -0.995960365172414 0.00257182354459218
"tBodyAcc_iqr_Y" "LAYING" 10 -0.555587083232323 0.344731528684603
"tBodyAcc_iqr_Y" "LAYING" 12 -0.675646223079999 0.323943665120136
"tBodyAcc_iqr_Y" "LAYING" 13 -0.594651965791132 0.395555780816543
"tBodyAcc_iqr_Y" "LAYING" 18 -0.712455154697802 0.289808795455256
"tBodyAcc_iqr_Y" "LAYING" 20 -0.528746114141526 0.51326757024382
"tBodyAcc_iqr_Y" "LAYING" 24 -0.718872099396326 0.281082824069755
"tBodyAcc_iqr_Y" "SITTING" 22 -0.0107570504090909 0.131526721885398
"tBodyAcc_iqr_Y" "SITTING" 23 -0.682223793539785 0.349615243667692
"tBodyAcc_iqr_Y" "SITTING" 25 -0.647536751149144 0.31404434390507
"tBodyAcc_iqr_Y" "SITTING" 26 -0.699060863984694 0.331465258545856
"tBodyAcc_iqr_Y" "SITTING" 27 -0.714602208393618 0.323487211863291
"tBodyAcc_iqr_Y" "SITTING" 28 -0.717563761747573 0.292951669341892
